id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,offenseTimeouts,defenseTimeouts,ppa
401507652103894205,40150765216,401507652,16,4,Incarnate Word,Southland,28,Sacramento State,Sacramento State,Incarnate Word,Big Sky,24,3,"{'seconds': 57, 'minutes': 10}",56,56,2,5,4,False,Pass Reception,Lindsey Scott Jr. pass complete to Kole Wilson for 4 yds to the InWrd 48,2022-12-09T05:49:03.000Z,3.0,3.0,-0.1676845828429183
401507652103894206,40150765216,401507652,16,5,Incarnate Word,Southland,28,Sacramento State,Sacramento State,Incarnate Word,Big Sky,24,3,"{'seconds': 57, 'minutes': 10}",52,52,3,1,41,False,Rush,Lindsey Scott Jr. run for 41 yds to the SacSt 11 for a 1ST down,2022-12-09T05:49:03.000Z,3.0,3.0,2.3903359025002597
401507652103894207,40150765216,401507652,16,6,Incarnate Word,Southland,28,Sacramento State,Sacramento State,Incarnate Word,Big Sky,24,3,"{'seconds': 57, 'minutes': 10}",11,11,1,10,3,False,Rush,Lindsey Scott Jr. run for 3 yds to the SacSt 8,2022-12-09T05:49:03.000Z,3.0,3.0,-0.094911316302818
401507652103894208,40150765216,401507652,16,7,Incarnate Word,Southland,28,Sacramento State,Sacramento State,Incarnate Word,Big Sky,24,3,"{'seconds': 57, 'minutes': 10}",8,8,2,7,1,False,Rush,Marcus Cooper run for 1 yd to the SacSt 7,2022-12-09T05:49:03.000Z,3.0,3.0,-0.222683728336796
401507652103894209,40150765216,401507652,16,8,Incarnate Word,Southland,28,Sacramento State,Sacramento State,Incarnate Word,Big Sky,24,3,"{'seconds': 57, 'minutes': 10}",7,7,3,6,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-09T05:49:03.000Z,3.0,3.0,-0.3199002464910233
401507652103917901,40150765217,401507652,17,1,Incarnate Word,Southland,31,Sacramento State,Sacramento State,Incarnate Word,Big Sky,24,3,"{'seconds': 20, 'minutes': 8}",65,65,0,0,24,False,Kickoff,"Tony Sterner kickoff for 64 yds , Elijah Tau-Tolliver return for 24 yds to the SacSt 25",2022-12-09T05:57:35.000Z,3.0,3.0,
401507652104855401,40150765221,401507652,21,1,Incarnate Word,Southland,45,Sacramento State,Sacramento State,Incarnate Word,Big Sky,34,4,"{'seconds': 45, 'minutes': 14}",65,65,0,0,21,False,Kickoff,"Tony Sterner kickoff for 53 yds , Elijah Tau-Tolliver return for 21 yds to the SacSt 33",2022-12-09T06:32:03.000Z,3.0,3.0,
401507652104854901,40150765220,401507652,20,2,Incarnate Word,Southland,45,Sacramento State,Sacramento State,Incarnate Word,Big Sky,34,4,"{'seconds': 50, 'minutes': 14}",64,64,1,10,64,True,Rushing Touchdown,Lindsey Scott Jr. run for 64 yds for a TD (Carson Mohr KICK),2022-12-09T06:32:03.000Z,3.0,3.0,5.147192607775331
401507652103977001,40150765218,401507652,18,6,Incarnate Word,Southland,38,Sacramento State,Sacramento State,Incarnate Word,Big Sky,31,3,"{'seconds': 29, 'minutes': 2}",47,47,2,4,47,True,Passing Touchdown,Lindsey Scott Jr. pass complete to Darion Chafin for 47 yds for a TD (Carson Mohr KICK),2022-12-09T06:13:06.000Z,3.0,3.0,3.727148218709994
401507652103958806,40150765218,401507652,18,5,Incarnate Word,Southland,31,Sacramento State,Sacramento State,Incarnate Word,Big Sky,31,3,"{'seconds': 11, 'minutes': 4}",53,53,1,10,6,False,Rush,Marcus Cooper run for 6 yds to the SacSt 47,2022-12-09T06:09:45.000Z,3.0,3.0,0.3681512148633137
401507652103958805,40150765218,401507652,18,4,Incarnate Word,Southland,31,Sacramento State,Sacramento State,Incarnate Word,Big Sky,31,3,"{'seconds': 11, 'minutes': 4}",72,72,3,8,19,False,Pass Reception,Lindsey Scott Jr. pass complete to Taylor Grimes for 19 yds to the InWrd 47 for a 1ST down,2022-12-09T06:09:45.000Z,3.0,3.0,2.887475824855537
401507652103958804,40150765218,401507652,18,3,Incarnate Word,Southland,31,Sacramento State,Sacramento State,Incarnate Word,Big Sky,31,3,"{'seconds': 11, 'minutes': 4}",72,72,2,8,0,False,Rush,Lindsey Scott Jr. run for no gain to the InWrd 28,2022-12-09T06:09:45.000Z,3.0,3.0,-0.5043119763535815
401507652104917501,40150765225,401507652,25,1,Incarnate Word,Southland,59,Sacramento State,Sacramento State,Incarnate Word,Big Sky,48,4,"{'seconds': 24, 'minutes': 8}",65,65,0,0,23,False,Kickoff,"Tony Sterner kickoff for 58 yds , Elijah Tau-Tolliver return for 23 yds to the SacSt 30",2022-12-09T06:58:42.000Z,3.0,3.0,
401507652103958803,40150765218,401507652,18,2,Incarnate Word,Southland,31,Sacramento State,Sacramento State,Incarnate Word,Big Sky,31,3,"{'seconds': 11, 'minutes': 4}",74,74,1,10,2,False,Rush,Marcus Cooper run for 2 yds to the InWrd 28,2022-12-09T06:09:45.000Z,3.0,3.0,-0.4716869696142973
401507652103977802,40150765219,401507652,19,1,Incarnate Word,Southland,38,Sacramento State,Sacramento State,Incarnate Word,Big Sky,31,3,"{'seconds': 21, 'minutes': 2}",65,65,0,0,32,False,Kickoff,"Tony Sterner kickoff for 54 yds , Elijah Tau-Tolliver return for 32 yds to the SacSt 43",2022-12-09T06:15:34.000Z,3.0,3.0,
401507652104908101,40150765224,401507652,24,1,Incarnate Word,Southland,52,Sacramento State,Sacramento State,Incarnate Word,Big Sky,48,4,"{'seconds': 18, 'minutes': 9}",65,65,0,0,30,False,Kickoff,"Tony Sterner kickoff for 58 yds , Elijah Tau-Tolliver return for 30 yds to the SacSt 37",2022-12-09T06:54:40.000Z,3.0,3.0,
401507652104997701,40150765228,401507652,28,1,Incarnate Word,Southland,66,Sacramento State,Sacramento State,Incarnate Word,Big Sky,63,4,"{'seconds': 22, 'minutes': 0}",65,65,0,0,16,False,Kickoff,"Tony Sterner kickoff for 45 yds , Cameron Skattebo return for 16 yds to the SacSt 36",2022-12-09T07:31:17.000Z,2.0,3.0,
401507652104907601,40150765223,401507652,23,4,Incarnate Word,Southland,52,Sacramento State,Sacramento State,Incarnate Word,Big Sky,48,4,"{'seconds': 23, 'minutes': 9}",67,67,3,2,67,True,Rushing Touchdown,Marcus Cooper run for 67 yds for a TD (Carson Mohr KICK),2022-12-09T06:50:52.000Z,3.0,3.0,6.2973425743469305
401507652104997201,40150765227,401507652,27,9,Incarnate Word,Southland,66,Sacramento State,Sacramento State,Incarnate Word,Big Sky,63,4,"{'seconds': 27, 'minutes': 0}",21,21,1,10,21,True,Passing Touchdown,Lindsey Scott Jr. pass complete to Taylor Grimes for 21 yds for a TD (Carson Mohr KICK),2022-12-09T07:27:05.000Z,2.0,3.0,2.632296813795493
401507652104985612,40150765227,401507652,27,8,Incarnate Word,Southland,59,Sacramento State,Sacramento State,Incarnate Word,Big Sky,63,4,"{'seconds': 43, 'minutes': 1}",36,36,2,2,15,False,Penalty,"SCOTT, Lindsey pass to the right incomplete intended for CHAFIN, Darion thrown to the SAC0. PENALTY SAC Pass Interference on BROUSSARD, Cameron enforced 15 yards to the SAC21 and results in automatic 1ST DOWN [NHSG]. NO PLAY (replay the down).",2022-12-09T07:18:55.000Z,2.0,3.0,
401507652104985610,40150765227,401507652,27,7,Incarnate Word,Southland,59,Sacramento State,Sacramento State,Incarnate Word,Big Sky,63,4,"{'seconds': 43, 'minutes': 1}",44,44,1,10,8,False,Rush,Lindsey Scott Jr. run for 8 yds to the SacSt 36,2022-12-09T07:18:55.000Z,2.0,3.0,0.7112152626061283
401507652104985609,40150765227,401507652,27,6,Incarnate Word,Southland,59,Sacramento State,Sacramento State,Incarnate Word,Big Sky,63,4,"{'seconds': 43, 'minutes': 1}",58,58,2,10,14,False,Rush,Marcus Cooper run for 14 yds to the SacSt 44 for a 1ST down,2022-12-09T07:18:55.000Z,2.0,3.0,2.298447542549626
401507652104985608,40150765227,401507652,27,5,Incarnate Word,Southland,59,Sacramento State,Sacramento State,Incarnate Word,Big Sky,63,4,"{'seconds': 43, 'minutes': 1}",58,58,1,10,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-09T07:18:55.000Z,2.0,3.0,-1.1496266880203319
401507652104985607,40150765227,401507652,27,4,Incarnate Word,Southland,59,Sacramento State,Sacramento State,Incarnate Word,Big Sky,63,4,"{'seconds': 43, 'minutes': 1}",72,72,3,7,14,False,Rush,Lindsey Scott Jr. run for 14 yds to the InWrd 42 for a 1ST down,2022-12-09T07:18:55.000Z,2.0,3.0,2.371251049838045
401507652104985606,40150765227,401507652,27,3,Incarnate Word,Southland,59,Sacramento State,Sacramento State,Incarnate Word,Big Sky,63,4,"{'seconds': 43, 'minutes': 1}",75,75,2,10,3,False,Rush,Marcus Cooper run for 3 yds to the InWrd 28,2022-12-09T07:18:55.000Z,2.0,3.0,-0.15222912011238687
401507652104985605,40150765227,401507652,27,2,Incarnate Word,Southland,59,Sacramento State,Sacramento State,Incarnate Word,Big Sky,63,4,"{'seconds': 43, 'minutes': 1}",75,75,1,10,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-09T07:18:55.000Z,2.0,3.0,-0.7029700220436519
401507652104898706,40150765223,401507652,23,3,Incarnate Word,Southland,45,Sacramento State,Sacramento State,Incarnate Word,Big Sky,48,4,"{'seconds': 12, 'minutes': 10}",71,71,2,6,4,False,Pass Reception,Lindsey Scott Jr. pass complete to Taylor Grimes for 4 yds to the InWrd 33,2022-12-09T06:45:32.000Z,3.0,3.0,-0.1052988296867126
401507652104898705,40150765223,401507652,23,2,Incarnate Word,Southland,45,Sacramento State,Sacramento State,Incarnate Word,Big Sky,48,4,"{'seconds': 12, 'minutes': 10}",75,75,1,10,4,False,Rush,Marcus Cooper run for 4 yds to the InWrd 29,2022-12-09T06:45:32.000Z,3.0,3.0,-0.1142886249388964
401507652102849903,4015076527,401507652,7,11,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,2,"{'seconds': 0, 'minutes': 15}",62,62,3,21,17,False,Pass Reception,Lindsey Scott Jr. pass complete to Marcus Cooper for 17 yds to the SacSt 45,2022-12-10T04:16:13.000Z,3.0,3.0,1.348403278811527
401507652101865601,4015076521,401507652,1,5,Incarnate Word,Southland,0,Sacramento State,Sacramento State,Incarnate Word,Big Sky,0,1,"{'seconds': 43, 'minutes': 13}",71,71,4,3,49,False,Punt,"Keven Nguyen punt for 49 yds , Marcus Fulcher returns for a loss of 1 yard to the SacSt 21",2022-12-10T03:35:35.000Z,3.0,3.0,
401507652101854703,4015076521,401507652,1,2,Incarnate Word,Southland,0,Sacramento State,Sacramento State,Incarnate Word,Big Sky,0,1,"{'seconds': 52, 'minutes': 14}",78,78,1,10,4,False,Rush,Marcus Cooper run for 4 yds to the InWrd 26,2022-12-10T03:30:06.000Z,3.0,3.0,-0.098522001264528
401507652101854704,4015076521,401507652,1,3,Incarnate Word,Southland,0,Sacramento State,Sacramento State,Incarnate Word,Big Sky,0,1,"{'seconds': 52, 'minutes': 14}",74,74,2,6,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-10T03:30:06.000Z,3.0,3.0,-0.5661585529417099
401507652101854705,4015076521,401507652,1,4,Incarnate Word,Southland,0,Sacramento State,Sacramento State,Incarnate Word,Big Sky,0,1,"{'seconds': 52, 'minutes': 14}",74,74,3,6,3,False,Pass Reception,Lindsey Scott Jr. pass complete to Marcus Cooper for 3 yds to the InWrd 29,2022-12-10T03:30:06.000Z,3.0,3.0,-0.11573188345260643
401507652102849906,4015076527,401507652,7,12,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,2,"{'seconds': 0, 'minutes': 15}",45,45,4,4,10,False,Pass Reception,Lindsey Scott Jr. pass complete to CJ Hardy for 10 yds to the SacSt 35 for a 1ST down,2022-12-10T04:16:13.000Z,3.0,3.0,2.843821175304827
401507652102849908,4015076527,401507652,7,13,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,2,"{'seconds': 0, 'minutes': 15}",35,35,1,10,1,False,Pass Reception,Lindsey Scott Jr. pass complete to Taylor Grimes for 1 yd to the SacSt 34,2022-12-10T04:16:13.000Z,3.0,3.0,-0.5261823376010624
401507652102849911,4015076527,401507652,7,14,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,2,"{'seconds': 0, 'minutes': 15}",34,34,2,9,18,False,Pass Reception,Darion Chafin pass complete to Marcus Cooper for 18 yds to the SacSt 16 for a 1ST down,2022-12-10T04:16:13.000Z,3.0,3.0,0.930048400085644
401507652102849913,4015076527,401507652,7,15,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,2,"{'seconds': 0, 'minutes': 15}",16,16,1,10,4,False,Pass Reception,Lindsey Scott Jr. pass complete to Taylor Grimes for 4 yds to the SacSt 12,2022-12-10T04:16:13.000Z,3.0,3.0,-0.0205045498028526
401507652102849916,4015076527,401507652,7,16,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,2,"{'seconds': 0, 'minutes': 15}",12,12,2,6,11,False,Rush,Lindsey Scott Jr. run for 11 yds to the SacSt 1 for a 1ST down,2022-12-10T04:16:13.000Z,3.0,3.0,1.651205995974784
401507652101879401,4015076523,401507652,3,4,Incarnate Word,Southland,0,Sacramento State,Sacramento State,Incarnate Word,Big Sky,0,1,"{'seconds': 5, 'minutes': 12}",54,54,4,9,3,False,Punt,"Keven Nguyen punt for 38 yds , Marcus Fulcher returns for 3 yds to the SacSt 19",2022-12-10T03:40:05.000Z,3.0,3.0,
401507652101875903,4015076523,401507652,3,1,Incarnate Word,Southland,0,Sacramento State,Sacramento State,Incarnate Word,Big Sky,0,1,"{'seconds': 40, 'minutes': 12}",55,55,1,10,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-10T03:38:00.000Z,3.0,3.0,-1.1618692012952412
401507652101875904,4015076523,401507652,3,2,Incarnate Word,Southland,0,Sacramento State,Sacramento State,Incarnate Word,Big Sky,0,1,"{'seconds': 40, 'minutes': 12}",55,55,2,10,1,False,Rush,Marcus Cooper run for 1 yd to the InWrd 46,2022-12-10T03:38:00.000Z,3.0,3.0,-0.747697308082321
401507652101875905,4015076523,401507652,3,3,Incarnate Word,Southland,0,Sacramento State,Sacramento State,Incarnate Word,Big Sky,0,1,"{'seconds': 40, 'minutes': 12}",54,54,3,9,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-10T03:38:00.000Z,3.0,3.0,-0.6228629548732147
401507652102876201,4015076527,401507652,7,17,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,2,"{'seconds': 37, 'minutes': 12}",1,1,1,1,1,True,Rushing Touchdown,Lindsey Scott Jr. run for 1 yd for a TD (Carson Mohr KICK),2022-12-10T04:21:57.000Z,3.0,3.0,0.938021275120443
401507652102876701,4015076528,401507652,8,1,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,2,"{'seconds': 32, 'minutes': 12}",65,65,0,0,17,False,Kickoff,"Tony Sterner kickoff for 60 yds , Elijah Tau-Tolliver return for 17 yds to the SacSt 22",2022-12-10T04:26:00.000Z,3.0,3.0,
401507652102938901,4015076529,401507652,9,5,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 10, 'minutes': 6}",65,65,4,9,0,False,Punt,"Keven Nguyen punt for 36 yds, fair catch by Marcus Fulcher at the SacSt 29",2022-12-10T04:44:44.000Z,2.0,2.0,
401507652102927903,4015076529,401507652,9,2,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 20, 'minutes': 7}",66,66,1,10,4,False,Rush,Lindsey Scott Jr. run for 4 yds to the InWrd 38,2022-12-10T04:42:36.000Z,2.0,2.0,-0.1564365612469736
401507652102927904,4015076529,401507652,9,3,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 20, 'minutes': 7}",62,62,2,6,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-10T04:42:36.000Z,2.0,2.0,-0.9350286481952503
401507652102927905,4015076529,401507652,9,4,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 20, 'minutes': 7}",62,62,3,6,-3,False,Rush,Marcus Cooper run for a loss of 3 yards to the InWrd 35,2022-12-10T04:42:36.000Z,2.0,2.0,-0.7055749718081117
401507652101999902,4015076527,401507652,7,10,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,1,"{'seconds': 0, 'minutes': 0}",51,51,0,10,0,False,End Period,End of 1st Quarter,2022-12-10T04:13:35.000Z,3.0,3.0,
401507652101977709,4015076527,401507652,7,8,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,1,"{'seconds': 22, 'minutes': 2}",51,51,1,10,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-10T04:09:32.000Z,3.0,3.0,-1.1301991718133413
401507652101977703,4015076527,401507652,7,2,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,1,"{'seconds': 22, 'minutes': 2}",79,79,1,10,3,False,Rush,Lindsey Scott Jr. run for 3 yds to the InWrd 24,2022-12-10T04:09:32.000Z,3.0,3.0,-0.24791478712197265
401507652101977704,4015076527,401507652,7,3,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,1,"{'seconds': 22, 'minutes': 2}",76,76,2,7,6,False,Rush,Marcus Cooper run for 6 yds to the InWrd 30,2022-12-10T04:09:32.000Z,3.0,3.0,0.23855871157199807
401507652101977705,4015076527,401507652,7,4,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,1,"{'seconds': 22, 'minutes': 2}",70,70,3,1,8,False,Rush,Marcus Cooper run for 8 yds to the InWrd 38 for a 1ST down,2022-12-10T04:09:32.000Z,3.0,3.0,1.3868872246876398
401507652102956005,40150765211,401507652,11,3,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 39, 'minutes': 4}",23,23,3,4,-5,False,Penalty,"INCARNATEW Penalty, False Start (-5 Yards) to the SacSt 28",2022-12-10T04:48:58.000Z,2.0,2.0,
401507652102956009,40150765211,401507652,11,6,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 39, 'minutes': 4}",16,16,2,9,14,False,Penalty,"SCOTT, Lindsey pass to the left incomplete intended for CAMPBELL, Jaelin thrown to the SAC0. PENALTY SAC Pass Interference on JUNIEL, Dillon enforced at the spot of the foul for 14 yards to the SAC2 and results in automatic 1ST DOWN [NHSG]. NO PLAY (replay the down).",2022-12-10T04:48:58.000Z,2.0,2.0,
401507652102956003,40150765211,401507652,11,1,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 39, 'minutes': 4}",29,29,1,10,6,False,Rush,Marcus Cooper run for 6 yds to the SacSt 23,2022-12-10T04:48:58.000Z,2.0,2.0,0.2073705301771515
401507652102956004,40150765211,401507652,11,2,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 39, 'minutes': 4}",23,23,2,4,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-10T04:48:58.000Z,2.0,2.0,-0.559186257662514
401507652102956006,40150765211,401507652,11,4,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 39, 'minutes': 4}",28,28,3,9,11,False,Rush,Lindsey Scott Jr. run for 11 yds to the SacSt 17 for a 1ST down,2022-12-10T04:48:58.000Z,2.0,2.0,1.296932767832407
401507652102956007,40150765211,401507652,11,5,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 39, 'minutes': 4}",17,17,1,10,1,False,Rush,Marcus Cooper run for 1 yd to the SacSt 16,2022-12-10T04:48:58.000Z,2.0,2.0,-0.264920444949746
401507652102956010,40150765211,401507652,11,7,Incarnate Word,Southland,14,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 39, 'minutes': 4}",2,2,1,2,0,False,Rush,Lindsey Scott Jr. run for no gain to the SacSt 2,2022-12-10T04:48:58.000Z,2.0,2.0,-0.854701227650125
401507652102974301,40150765211,401507652,11,8,Incarnate Word,Southland,21,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 56, 'minutes': 2}",2,2,2,2,2,True,Passing Touchdown,Lindsey Scott Jr. pass complete to Roger McCuller for 2 yds for a TD (Carson Mohr KICK),2022-12-10T04:54:41.000Z,2.0,2.0,2.067936525322223
401507652102975201,40150765212,401507652,12,1,Incarnate Word,Southland,21,Sacramento State,Sacramento State,Incarnate Word,Big Sky,17,2,"{'seconds': 47, 'minutes': 2}",65,65,0,0,23,False,Kickoff,"Tony Sterner kickoff for 55 yds , Elijah Tau-Tolliver return for 23 yds to the SacSt 33",2022-12-10T04:58:26.000Z,2.0,2.0,
401507652101977706,4015076527,401507652,7,5,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,1,"{'seconds': 22, 'minutes': 2}",62,62,1,10,0,False,Pass Incompletion,Lindsey Scott Jr. pass incomplete,2022-12-10T04:09:32.000Z,3.0,3.0,-1.087995077167328
401507652101977707,4015076527,401507652,7,6,Incarnate Word,Southland,7,Sacramento State,Sacramento State,Incarnate Word,Big Sky,14,1,"{'seconds': 22, 'minutes': 2}",62,62,2,10,7,False,Rush,Marcus Cooper run for 7 yds to the InWrd 45,2022-12-10T04:09:32.000Z,3.0,3.0,0.5064801137562931
